community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:d7jppL0i0ujg5/NCS3axXKiJOVM=,SF,0.023277044,ShADTdttFaf,143.88.13.12,41523,143.88.14.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709449244.169677,CmBM9H2CPQji6xyoA3,2024-03-03T07:00:44.169Z,Credential Access,T1110,True,none
1:+Oaf1le1rUdD+owZ11wwJuauAOM=,SF,0.02355504,ShADTdttFaf,143.88.1.18,41731,143.88.2.20,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709507303.459843,CmSUeo4cBlw23Yj8D3,2024-03-03T23:08:23.459Z,Credential Access,T1110,True,none
1:qfvBN8MG6/HBZL+5REQyfOTo9YY=,SF,0.023771047592163,ShADTdttFaf,143.88.7.11,41565,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709463299.907542,C3Z2Ac44vgSMHbDk48,2024-03-03T10:54:59.907Z,Credential Access,T1110,True,none
1:m/b6VqAwCw8niUGdzvvz95uHNBE=,SF,0.0238399505615234,ShADTdttFaf,143.88.15.10,34431,143.88.1.19,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709431462.874816,C745903nFlmZM2bmja,2024-03-03T02:04:22.874Z,Credential Access,T1110,True,none
1:v9k32h9a6J5EuFw9EIqyzmoTmQ0=,SF,0.02394104,ShADTdttFaf,143.88.5.14,34727,143.88.6.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709432071.883653,CHHViT2V0M1G5yqfif,2024-03-03T02:14:31.883Z,Credential Access,T1110,True,none
1:l0YJAD5tdyO6DIcTCPeOhGD4ZtI=,SF,0.0239620208740234,ShADTdttFaf,143.88.4.11,43743,143.88.5.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709424160.964612,CCfnc61mYH4EPKqsn3,2024-03-03T00:02:40.964Z,Credential Access,T1110,True,none
1:JFK71h9H/PISvAYSf5MpJ1SXxNY=,SF,0.0241661071777343,ShADTdttFaf,143.88.5.14,46111,143.88.6.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709509411.731659,CcpT7c30MytZ1skuA8,2024-03-03T23:43:31.731Z,Credential Access,T1110,True,none
1:vQSanpU38Xo1B7JwuI8EC2POhLo=,SF,0.024277925491333,ShADTdttFaf,143.88.3.11,35271,143.88.4.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709464337.872648,Ca2rNh33hYIfW2RB06,2024-03-03T11:12:17.872Z,Credential Access,T1110,True,none
1:PXc4xoOyKdHvz3jGIRuC7/FOHtc=,SF,0.024378777,ShADTdttFaf,143.88.7.11,43679,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709463295.15984,CfGScySbXNs7YFOV7,2024-03-03T10:54:55.159Z,Credential Access,T1110,True,none
1:BFbNpgQhBgW78+VlRgwwsnO9Gqw=,SF,0.0247750282287597,ShADTdttFaf,143.88.12.12,46295,143.88.13.10,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709483946.010863,C4EZWviyVfMOqF9md,2024-03-03T16:39:06.010Z,Credential Access,T1110,True,none
1:jSYRkXcZCPbykjSlzHO3S5YOtkI=,SF,0.024877787,ShADTdttFaf,143.88.14.11,40211,143.88.15.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709496066.748716,CwsaP919AM6OIRYuMe,2024-03-03T20:01:06.748Z,Credential Access,T1110,True,none
1:8vI7CLjX28zC4U7duHneV6VjKXY=,SF,0.0250880718231201,ShADTdttFaf,143.88.7.11,37939,143.88.8.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709456123.706553,CT3bKQ2yFSBe1I4sH2,2024-03-03T08:55:23.706Z,Credential Access,T1110,True,none
1:eeJM8wYNMeAuVVT5Fgf8/uQIXmU=,SF,0.025420904,ShADTdttFaf,143.88.4.11,44335,143.88.5.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709459718.951096,CppnzS1SPKzmgH7JSk,2024-03-03T09:55:18.951Z,Credential Access,T1110,True,none
1:qkn/OVJzBiMV2afjYsssLkVEe9w=,SF,0.0255489349365234,ShADTdttFaf,143.88.13.12,43411,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709479355.144496,CEyElN2CS6sAsCoVK9,2024-03-03T15:22:35.144Z,Credential Access,T1110,True,none
1:oGcNsYV8W54lf5lf+dtF7fDt/IY=,SF,0.025562047958374,ShADTdttFaf,143.88.3.11,39655,143.88.4.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709473687.868316,CL3cMS18J94VgycUjl,2024-03-03T13:48:07.868Z,Credential Access,T1110,True,none
1:uGtvsodKuFw1ErYflwwqMtQT8PE=,SF,0.025763035,ShADTdttFaf,143.88.4.11,32909,143.88.5.12,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709444499.780614,CTVD5K2sEe0jYL3s3e,2024-03-03T05:41:39.780Z,Credential Access,T1110,True,none
1:nAcUjAKZ5F23YxGS2hQSjEvKk3c=,SF,0.0259590148925781,ShADTdttFaf,143.88.4.11,39619,143.88.5.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709444500.714466,CkrezxkKwbjGouw6c,2024-03-03T05:41:40.714Z,Credential Access,T1110,True,none
1:Dt6M+L5a6UARHdbUZOa50QwqlV0=,SF,0.0260660648345947,ShADTdttFaf,143.88.8.12,38631,143.88.9.10,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709439658.889317,Cl2vgz1ol7mBor7uq,2024-03-03T04:20:58.889Z,Credential Access,T1110,True,none
1:eFTkzxFWguzgCJmw/mQmhYFkPkw=,SF,0.0265438556671142,ShADTdttFaf,143.88.6.11,44761,143.88.7.14,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709444619.552339,ChG6le3jDV7QvhUk9,2024-03-03T05:43:39.552Z,Credential Access,T1110,True,none
1:eNM3rvriTeNRKaiEsGKjIiG4eCA=,SF,0.0269949436187744,ShADTdttFaf,143.88.7.11,41237,143.88.8.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709474549.396119,CDBCwp3MeGpFjFAJha,2024-03-03T14:02:29.396Z,Credential Access,T1110,True,none
1:YLQukuen8S125pevldUZKxjsCyw=,SF,0.02709794,ShADTdttFaf,143.88.13.12,44469,143.88.14.12,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709479356.254698,CnUBDS2oPkIGTmmMSb,2024-03-03T15:22:36.254Z,Credential Access,T1110,True,none
1:VTAsLeiZA2y4OzZDxsWuMBSyjxA=,SF,0.0277049541473388,ShADTdttFaf,143.88.4.11,42185,143.88.5.12,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709454599.046279,CA1ZlZ2YlPloVmDPw2,2024-03-03T08:29:59.046Z,Credential Access,T1110,True,none
1:qrb5zGt2P2JLAJh2/3BD+ejts0k=,SF,0.028021097,ShADTdttFaf,143.88.8.12,41223,143.88.9.10,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709489678.295595,ChBf26JHRHkQp0Ot5,2024-03-03T18:14:38.295Z,Credential Access,T1110,True,none
1:qEM+GQeO8wqY1KaTwMarAg6Nb3o=,SF,0.028295994,ShADTdttFaf,143.88.8.12,45913,143.88.9.10,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709439659.626922,CgUb2E1EVzCKtlfBol,2024-03-03T04:20:59.626Z,Credential Access,T1110,True,none
1:cnD/Nl1Au/dlb2FKcbxnytExoGU=,SF,0.028665066,ShADTdttFaf,143.88.8.12,37957,143.88.9.10,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709499348.850368,CBvIIk1wb6Ky9sJse5,2024-03-03T20:55:48.850Z,Credential Access,T1110,True,none
1:fvH2XNMhPzkjuAtFLI6c0jI8a+g=,SF,0.030220032,ShADTdttFaf,143.88.13.12,41685,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709447883.391216,CCaUNe7RFOSEP389l,2024-03-03T06:38:03.391Z,Credential Access,T1110,True,none
1:ohnPySg7ZADBZ/ETmF5TdbaWlW0=,SF,0.0305888652801513,ShADTdttFaf,143.88.12.12,44091,143.88.13.10,4848,False,False,0,686.0,5688,56,tcp,11329.0,47844,48,ssl,1709451248.858019,CP2yrg32VCfYAWEiYc,2024-03-03T07:34:08.858Z,Credential Access,T1110,True,none
1:Ns1u2rAqEUjKjiDoeIUeaGt7XrY=,SF,0.030641079,ShADTdttFaf,143.88.13.12,41789,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709442612.326941,CZO51R22tlY71cqIkf,2024-03-03T05:10:12.326Z,Credential Access,T1110,True,none
1:CQClYvZ2pIr3TAL4UouZRhUR3uM=,SF,0.0330190658569335,ShADTdttFaf,143.88.7.11,46829,143.88.8.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709446829.497176,COVTV92AZJy2a8WRP1,2024-03-03T06:20:29.497Z,Credential Access,T1110,True,none
1:Am8a3hyi1K/vTUAoc9JK8OTou80=,SF,0.0330832004547119,ShADTdttFaf,143.88.13.12,42197,143.88.14.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709442620.743245,CAlMsL1PEov7zfFtMa,2024-03-03T05:10:20.743Z,Credential Access,T1110,True,none
1:zIngCm1RQBT0NYByUft7/6Y2Upk=,SF,0.016065836,ShAFaf,143.88.6.11,38803,143.88.7.14,4848,False,False,0,0.0,864,16,tcp,0.0,656,12,,1709446779.707735,CcpxKN3tgOZUaf0yAh,2024-03-03T06:19:39.707Z,Credential Access,T1110,True,none
1:QXQwHiwT3tpk53Zun2ywWH8guHg=,SF,0.0165719985961914,ShADTdttFaf,143.88.3.11,35127,143.88.4.13,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709425719.94679,COx1022LdxtsvR7bza,2024-03-03T00:28:39.946Z,Credential Access,T1110,True,none
1:PiZrJhr6Qo+TB2IP/mBUW7qcYuE=,SF,0.01802206,ShADTdttFaf,143.88.3.11,34063,143.88.4.13,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709431755.469951,C77Noq434cYaE7SnOk,2024-03-03T02:09:15.469Z,Credential Access,T1110,True,none
1:zTD81J2jcPSE7EAPsInrU07UFKM=,SF,0.0182089805603027,ShADTdttFaf,143.88.3.11,42663,143.88.4.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709489412.130267,CuEKlo1toHKkM56E0j,2024-03-03T18:10:12.130Z,Credential Access,T1110,True,none
1:1E+Xil3ftS4yw+nQmhCmiB4YA1o=,SF,0.0186641216278076,ShADTdttFaf,143.88.2.17,36757,143.88.3.14,4848,False,False,0,686.0,5688,56,tcp,11329.0,47844,48,ssl,1709475415.173087,CyRLem4Yp7CWu9kD83,2024-03-03T14:16:55.173Z,Credential Access,T1110,True,none
1:Uaw19clLQqKPgMOvP77O22Jwnis=,SF,0.019239902,ShADTdttFaf,143.88.7.11,45403,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709457509.909033,CHtPHf4uATHGNmudU3,2024-03-03T09:18:29.909Z,Credential Access,T1110,True,none
1:xThduKoB2KEE8YFaGxCuVeJ0bDk=,SF,0.0192480087280273,ShADTdttFaf,143.88.3.11,36711,143.88.4.13,4848,False,False,0,686.0,5688,56,tcp,11329.0,47844,48,ssl,1709453578.393191,CMks0C4czKVipd52mf,2024-03-03T08:12:58.393Z,Credential Access,T1110,True,none
1:czXWUL+tMFW6ITP2TJwxIk3z0AY=,SF,0.019824028,ShADTdttFaf,143.88.2.17,40691,143.88.3.14,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709434629.479784,CH4hHB1WRO1Ov9Tzz1,2024-03-03T02:57:09.479Z,Credential Access,T1110,True,none
1:JNkdtb2JDJl4QIr1HQnFtSd0mJU=,SF,0.0202908515930175,ShADTdttFaf,143.88.3.11,36467,143.88.4.13,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709449898.364912,CJbPjO3Gvu66vlqlYl,2024-03-03T07:11:38.364Z,Credential Access,T1110,True,none
1:QpRnGithfAja21AZWaeOykcdyMA=,SF,0.0205090045928955,ShADTdttFaf,143.88.8.12,46501,143.88.9.10,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709428587.964889,CIXGHe1HA1GE2JgXE6,2024-03-03T01:16:27.964Z,Credential Access,T1110,True,none
1:Ti34maW9mA7/uhnPiuUVEpNxEIU=,SF,0.0210258960723876,ShADTdttFaf,143.88.1.18,43445,143.88.2.20,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709496936.642893,CMVvLy2dXoZ7V3In9c,2024-03-03T20:15:36.642Z,Credential Access,T1110,True,none
1:Uibe3DGWCshBnwzpF66xISEsCns=,SF,0.0211329460144042,ShADTdttFaf,143.88.8.12,45447,143.88.9.10,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709439663.181804,CbiKUr2TEIMf6OMQz8,2024-03-03T04:21:03.181Z,Credential Access,T1110,True,none
1:Y6J/TLdt7Q3dI/Ez4at99BSclcU=,SF,0.0212819576263427,ShADTdttFaf,143.88.1.18,37079,143.88.2.20,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709455127.986124,Ca5zYb3lpFuoHgUqa3,2024-03-03T08:38:47.986Z,Credential Access,T1110,True,none
1:vxzpx00lEsPXHObVV0X7ofNCosU=,SF,0.021365166,ShADTdttFaf,143.88.3.11,33275,143.88.4.13,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709431760.880282,C9KKHz1oCY83vvbNCd,2024-03-03T02:09:20.880Z,Credential Access,T1110,True,none
1:AE5306fIxTpi0SbTi1CnHtlj1eY=,SF,0.021575928,ShADTdttFaf,143.88.14.11,43343,143.88.15.12,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709476604.727386,CmBEWF2brrhKCKJd6j,2024-03-03T14:36:44.727Z,Credential Access,T1110,True,none
1:wIuOnlbKyG/FdE3/7BOkL7NMvgY=,SF,0.0218069553375244,ShADTdttFaf,143.88.2.17,46311,143.88.3.14,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709463832.409131,C8UOZf3iGPahuqOokb,2024-03-03T11:03:52.409Z,Credential Access,T1110,True,none
1:2nYh2gugAda7Z9M5zPrg+OrrDfg=,SF,0.0218410491943359,ShADTdttFaf,143.88.5.14,36013,143.88.6.13,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709462931.737958,C9ZO7Q1zpMVRKl6FCd,2024-03-03T10:48:51.737Z,Credential Access,T1110,True,none
1:OVhKpHSUEWoT8hcOSUduxn3qQY4=,SF,0.021955967,ShADTdttFaf,143.88.3.11,43117,143.88.4.13,4848,False,False,0,686.0,5688,56,tcp,11329.0,47844,48,ssl,1709449898.864708,Cibh4r2UNbdNPQO0sc,2024-03-03T07:11:38.864Z,Credential Access,T1110,True,none
1:8HQwV2igGZVWiU00kfAHvdp9Ehw=,SF,0.0223748683929443,ShADTdttFaf,143.88.13.12,43609,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709430483.980643,CVa6G24H5svmYOrGE7,2024-03-03T01:48:03.980Z,Credential Access,T1110,True,none
1:PMWcBP6pPhQxBEZUVvCWljvQgjI=,SF,0.02243495,ShADTdttFaf,143.88.14.11,38573,143.88.15.12,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709443718.557913,CPcwegnedBkP8OmQ6,2024-03-03T05:28:38.557Z,Credential Access,T1110,True,none
1:BNAx84FKVvmcQuIiQhZctos2Pl0=,SF,0.0226941108703613,ShADTdttFaf,143.88.13.12,35799,143.88.14.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709468148.116144,CGmQl74peWrITGKePd,2024-03-03T12:15:48.116Z,Credential Access,T1110,True,none
1:xOJEUL9WWmECsyIDNUVaErPEO5w=,SF,0.0230519771575927,ShADTdttFaf,143.88.7.11,45659,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709457504.151686,CyIBfk4XBL1ctX3ro6,2024-03-03T09:18:24.151Z,Credential Access,T1110,True,none
1:xNVmPVREDUfj3oVB3QWGSKhE+iY=,SF,0.02332902,ShADTdttFaf,143.88.15.10,37489,143.88.1.19,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709427596.092897,CG1ezalVrAlhDbnw4,2024-03-03T00:59:56.092Z,Credential Access,T1110,True,none
1:G9CPZPRhrM/5Y2mtdiQw2y0ykLw=,SF,0.0235111713409423,ShADTdttFaf,143.88.13.12,43169,143.88.14.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709505700.3458,COvFzPigwYOmAOLvi,2024-03-03T22:41:40.345Z,Credential Access,T1110,True,none
1:4WtmMvsK7oZS5+ZhHrPjZV3hWqE=,SF,0.0237040519714355,ShADTdttFaf,143.88.14.11,35869,143.88.15.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709462317.924389,CrMGZl3jzV5T0yrJ06,2024-03-03T10:38:37.924Z,Credential Access,T1110,True,none
1:PmNYiMTfFWXEuZlqv9ZvrNtDw+Y=,SF,0.02380085,ShADTdttFaf,143.88.7.11,44341,143.88.8.13,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709431034.883454,C6xPxC2ZjBCjrF42h1,2024-03-03T01:57:14.883Z,Credential Access,T1110,True,none
1:ksyUfidiWhbgsEZVzVZSqyWSd7I=,SF,0.023821831,ShADTdttFaf,143.88.15.10,35487,143.88.1.19,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709486806.713365,C3rs0H3PcQVtUvHU6b,2024-03-03T17:26:46.713Z,Credential Access,T1110,True,none
1:97Yk3vPhTW7jlaXES0zmeQCkHFM=,SF,0.023848057,ShADTdttFaf,143.88.4.11,44255,143.88.5.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709431816.29865,CgHMF2MhOb4feagY1,2024-03-03T02:10:16.298Z,Credential Access,T1110,True,none
1:37KaVQ1Lm8RRLoCdBfxBMFauzbc=,SF,0.023978949,ShADTdttFaf,143.88.7.11,42493,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709484099.696378,CnysHc2WoDqJyoSCC2,2024-03-03T16:41:39.696Z,Credential Access,T1110,True,none
1:Y2GhEo8mI7NZk6V/KV5qBx21NDc=,SF,0.0240240097045898,ShADTdttFaf,143.88.5.14,43265,143.88.6.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709490261.112194,CDUAwB4w0IwvgAgC8k,2024-03-03T18:24:21.112Z,Credential Access,T1110,True,none
1:RpeiEIf+2GpATGaeEA9aFzU9wNI=,SF,0.024254084,ShADTdttFaf,143.88.8.12,43657,143.88.9.10,4848,False,False,0,686.0,5272,48,tcp,11329.0,47844,48,ssl,1709424163.371702,CZE4DY2JrYzbMXNpv2,2024-03-03T00:02:43.371Z,Credential Access,T1110,True,none
1:V895CxVc4b3MvUMX8Z70n4becCk=,SF,0.0245060920715332,ShADTdttFaf,143.88.4.11,36675,143.88.5.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709509479.358703,CObiEj3tGt1TLTI4E,2024-03-03T23:44:39.358Z,Credential Access,T1110,True,none
1:W4ZZraDUmGBFUkj/nkguID48dRc=,SF,0.024979829788208,ShADTdttFaf,143.88.13.12,41153,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709449230.384365,CWE6df3YslbQajtLIc,2024-03-03T07:00:30.384Z,Credential Access,T1110,True,none
1:qIrx1Ow2X1zMu3JvDp6FBZpvN1w=,SF,0.0251200199127197,ShADTdttFaf,143.88.13.12,37691,143.88.14.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709494395.115711,CVrh5w3sD0wAaSH4e,2024-03-03T19:33:15.115Z,Credential Access,T1110,True,none
1:YAtwDd6t6uT1k0tN7CAeC4ZOp7g=,SF,0.0255382061004638,ShADTdttFaf,143.88.5.14,45441,143.88.6.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709426478.483142,CuyzkvUSFmbz0s05,2024-03-03T00:41:18.483Z,Credential Access,T1110,True,none
1:ehYM9dlDIBITQLUVZ6LPMFlhGz0=,SF,0.0255870819091796,ShADTdttFaf,143.88.13.12,43347,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709427334.113335,CgtXM4pE7EWRnaGGl,2024-03-03T00:55:34.113Z,Credential Access,T1110,True,none
1:a5ZZxmZnYQKouwbPFr31Vbd34LA=,SF,0.02581501,ShADTdttFaf,143.88.4.11,40383,143.88.5.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709480666.524322,CK76N51NBthc5VQVci,2024-03-03T15:44:26.524Z,Credential Access,T1110,True,none
1:JtzrReoaL8DjTobEOkiyEPXTnwY=,SF,0.026535034,ShADTdttFaf,143.88.6.11,34653,143.88.7.14,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709463277.47579,CnMS3p2e03J32hDPca,2024-03-03T10:54:37.475Z,Credential Access,T1110,True,none
1:R2Cs5QEdwh0a0Kmy4xlBHFZR58c=,SF,0.0283560752868652,ShADTdttFaf,143.88.7.11,37485,143.88.8.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709464449.640755,C6Bbuh1yjiorlcrRqi,2024-03-03T11:14:09.640Z,Credential Access,T1110,True,none
1:kfBOPVu7CwidEJVnUHcvjRKKzFo=,SF,0.02884984,ShADTdttFaf,143.88.14.11,40893,143.88.15.12,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709448437.481805,CVJ8JD30iqoqdixOq9,2024-03-03T06:47:17.481Z,Credential Access,T1110,True,none
1:Dou3axMe/addHb6Ylls29E2x6kQ=,SF,0.0290989875793457,ShADTdttFaf,143.88.14.11,46421,143.88.15.12,4848,False,False,0,686.0,5480,52,tcp,11329.0,47844,48,ssl,1709484000.118322,C61KI93rCS5nQtDXp1,2024-03-03T16:40:00.118Z,Credential Access,T1110,True,none
1:yy5dJZsirxZm/wlpYyvzF7bNXCM=,SF,0.029557943,ShADTdttFaf,143.88.14.11,38007,143.88.15.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709457494.233671,C5Qypq3JcOpc8Ga5vl,2024-03-03T09:18:14.233Z,Credential Access,T1110,True,none
1:2q5r2If7rN53YyICWaoYfqSaxPw=,SF,0.029663086,ShADTdttFaf,143.88.7.11,38619,143.88.8.13,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709437858.12211,C0wXUW1divosWNWIH8,2024-03-03T03:50:58.122Z,Credential Access,T1110,True,none
1:flonAOMAZ9HEqnORarIJfpxpqOE=,SF,0.031293154,ShADTdttFaf,143.88.8.12,44137,143.88.9.10,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709432088.782183,CCHmG9CJh10Ddu07c,2024-03-03T02:14:48.782Z,Credential Access,T1110,True,none
1:83C6kaVRBYTo3qYYjFT5q0oqYgk=,SF,0.034179926,ShADTdttFaf,143.88.13.12,35219,143.88.14.12,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709461809.529228,Cn2GW32NO39tosccUi,2024-03-03T10:30:09.529Z,Credential Access,T1110,True,none
1:qSfw6/cygG+6u5lYT5VCP5ATqOI=,SF,0.3394207954406738,ShADTdttFaf,143.88.8.12,42801,143.88.9.10,4848,False,False,0,1046.0,6712,48,tcp,16681.0,70292,68,ssl,1709475969.910983,C3Tx2A25adFxBjdL09,2024-03-03T14:26:09.910Z,Credential Access,T1110,True,none
1:A10Gjtr6V98w1duNDjDbi3NQUwQ=,SF,0.3527171611785888,ShADTdttFaf,143.88.4.11,36123,143.88.5.12,4848,False,False,0,1043.0,6700,48,tcp,16681.0,70292,68,ssl,1709509482.684254,Caaq9R3D6BQrBBlXPe,2024-03-03T23:44:42.684Z,Credential Access,T1110,True,none
1:3tAVAehqprKdRU3kK9cBp8QQWlc=,SF,0.3549330234527588,ShADTdttFaf,143.88.3.11,46187,143.88.4.13,4848,False,False,0,1046.0,7544,64,tcp,16681.0,70292,68,ssl,1709431763.62752,CGeUTv4wL9BHRyEzZ5,2024-03-03T02:09:23.627Z,Credential Access,T1110,True,none
1:tmthgu1OXymUZ2pFYaFeVVXDJIU=,SF,0.036818981,ShADTdttFaf,143.88.4.11,35319,143.88.5.12,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709469496.872783,CJe82Q3JttS3i5xci1,2024-03-03T12:38:16.872Z,Credential Access,T1110,True,none
1:etZkFz3D6a061yu44RzMWOS43uc=,SF,0.044574976,ShADTdttFaf,143.88.7.11,42407,143.88.8.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709487008.283914,Cg1j5Czz2Gx36pBn9,2024-03-03T17:30:08.283Z,Credential Access,T1110,True,none
1:J/plDn/qywNDAM42wMEsbRKQvow=,SF,0.046450138092041,ShADTdttFaf,143.88.5.14,36869,143.88.6.13,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709494297.281585,CZX7Cg4JOVPJtLLoL5,2024-03-03T19:31:37.281Z,Credential Access,T1110,True,none
1:6XNYp/sOqYhOxdhEtUXX3myhHiw=,SF,0.0650599,ShADTdttFaf,143.88.1.18,37283,143.88.2.20,4848,False,False,0,686.0,5064,44,tcp,11329.0,47844,48,ssl,1709439302.356205,C35hlUaQkjAI5jUF1,2024-03-03T04:15:02.356Z,Credential Access,T1110,True,none
1:1+XyLAS/gOCXxr1e4GwHX8NLrxE=,SF,0.076071024,ShADTdttFaf,143.88.15.10,46675,143.88.1.19,4848,False,False,0,686.0,4856,40,tcp,11329.0,47844,48,ssl,1709468830.715368,CcgjylR4MFGlDy5Pi,2024-03-03T12:27:10.715Z,Credential Access,T1110,True,none
1:AeQ5F0veJOtzclfNDLMpfwvdZpE=,SF,0.2256419658660888,ShADTdttFTaf,143.88.1.18,33403,143.88.2.20,4848,False,False,0,686.0,5604,52,tcp,11329.0,47892,48,ssl,1709488885.932506,ClwAPp2nibyr7WS2Ai,2024-03-03T18:01:25.932Z,Credential Access,T1110,True,none
1:UdA4K0LX9mTxR6i0/pSyTTC+H78=,SF,0.332122803,ShADTdttFaf,143.88.3.11,33137,143.88.4.13,4848,False,False,0,1043.0,6492,44,tcp,16681.0,70292,68,ssl,1709489424.917606,CjUL0d1fe7LvoU6KN6,2024-03-03T18:10:24.917Z,Credential Access,T1110,True,none
