community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic
1:7oB6jgpWysrdeiJkSnGpSUZN71E=,S0,,S,143.88.5.11,54413,143.88.5.12,22501,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787685686119E9,CKlZRo3G0e56tNklJ6,2022-09-21T19:14:45.686Z,Resource Development
1:7p8FFzsb/dj5LW0wZvqRnG/RbRw=,S0,,S,143.88.5.11,44184,143.88.5.12,30328,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788903516101E9,CwiDHJ3KsYpuXAITp,2022-09-21T19:35:03.516Z,Resource Development
1:9+orBSAXHLsgGMvnCva9B3/6qBY=,S0,,S,143.88.5.11,44184,143.88.5.12,60261,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788901700137E9,CGeQtP3zvgUKmUqqt4,2022-09-21T19:35:01.700Z,Resource Development
1:9CDuQ3NVmQ5zpxlCQ7NlpdflFG4=,S0,,S,143.88.5.11,54413,143.88.5.12,6890,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787676965236E9,CdnGbX2gQBdinJhn63,2022-09-21T19:14:36.965Z,Resource Development
1:9gVCYswQ5GIuWAc/btMiJqiAvjo=,S0,,S,143.88.5.11,44183,143.88.5.12,19328,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788928740681E9,Cd5H9DP9klWpKgPNf,2022-09-21T19:35:28.740Z,Resource Development
1:BE6CkGtS64vGVNDjfHLTkEN4Gdw=,S0,,S,143.88.5.11,44183,143.88.5.12,31953,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788914003591E9,CI192C3O7LcagA3L9f,2022-09-21T19:35:14.003Z,Resource Development
1:BZ/PvArS0CgNIelSkkvrCPmQO4E=,S0,,S,143.88.5.11,44183,143.88.5.12,38361,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788874235912E9,C5pZsT37j3oy5UvG9g,2022-09-21T19:34:34.235Z,Resource Development
1:BgyIhxjYcVk+9yQU8Qz8tbBxX9w=,S0,,S,143.88.5.11,44184,143.88.5.12,54640,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378894978655E9,Cq8vn712Oe4uYV9Lz,2022-09-21T19:35:49.786Z,Resource Development
1:BxkNRSn7NI3K/NBxiF735s1GdtU=,S0,,S,143.88.5.11,54413,143.88.5.12,31805,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787637406243E9,CXTCcj4tAl26ZpgBqa,2022-09-21T19:13:57.406Z,Resource Development
1:CIb/8iFE1BUyvwpilpDfDerTeTs=,S0,,S,143.88.5.11,44184,143.88.5.12,695,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378893711289E9,C7Tr531apT00sqWxai,2022-09-21T19:35:37.112Z,Resource Development
1:CcAeQ+s9Ipl27xAcezBFra71XgQ=,S0,,S,143.88.5.11,54412,143.88.5.12,48413,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787657902025E9,CsckQa4GkYLMUQ3Zhk,2022-09-21T19:14:17.902Z,Resource Development
1:CfbJBNhrcY8vFq/wE3KVdE1S1Xs=,S0,,S,143.88.5.11,54412,143.88.5.12,34766,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787634551528E9,C78Kfw3nav1IG6oIs2,2022-09-21T19:13:54.551Z,Resource Development
1:D/rSFInQFEt1zL9AlJfaSURCQ1g=,S0,,S,143.88.5.11,54413,143.88.5.12,58776,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787682669048E9,CmCmBt2Pr8bguqoWD6,2022-09-21T19:14:42.669Z,Resource Development
1:F00If/fDC1XD11kzJLaW/Rnoypk=,S0,,S,143.88.5.11,44184,143.88.5.12,14182,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788944079682E9,CTRLTG5X4yar6odK7,2022-09-21T19:35:44.079Z,Resource Development
1:G0iszD7MPALxutRU7GPbjMw70Lg=,S0,,S,143.88.5.11,44183,143.88.5.12,20445,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788942683481E9,CVe8jV2IdYREqe0BJ4,2022-09-21T19:35:42.683Z,Resource Development
1:GESFLBmA+tOzLq4Jmbf/gzwbAVk=,S0,,S,143.88.5.11,54413,143.88.5.12,6239,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787694457895E9,CTgBId4oJIaERbxOr7,2022-09-21T19:14:54.457Z,Resource Development
1:GGZx3YHBQuVHK3ckWJgOlERvyq0=,S0,,S,143.88.5.11,54412,143.88.5.12,57587,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787695748306E9,C0X2eg11tXxkK2XBWl,2022-09-21T19:14:55.748Z,Resource Development
1:GYMmjS1cbYROQdSa83pw3CycxTs=,S0,,S,143.88.5.11,44183,143.88.5.12,36178,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788949243633E9,C7GXRY1Vk74jDLcO2h,2022-09-21T19:35:49.243Z,Resource Development
1:GipfbWdaN4unP4MVAweoJw8KFqc=,S0,,S,143.88.5.11,44184,143.88.5.12,29127,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788899221314E9,COsDZd3dZ2ypMWGcRg,2022-09-21T19:34:59.221Z,Resource Development
1:HK682pOIPoKZIvjWPQWgH2Nq6WM=,S0,,S,143.88.5.11,54412,143.88.5.12,8140,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787654659508E9,CV7vMF3uHLnug4eMvh,2022-09-21T19:14:14.659Z,Resource Development
1:Iat/fvoeFaZKcCJizBFVWna+d1M=,S0,,S,143.88.5.11,44183,143.88.5.12,26973,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788898442494E9,CTZfjoaA8BNxkpQt6,2022-09-21T19:34:58.442Z,Resource Development
1:J/2w8iv5KSDGSANevJggaedhx4c=,S0,,S,143.88.5.11,54412,143.88.5.12,59269,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787662447707E9,C8eVCq4hiCCEQB5dzf,2022-09-21T19:14:22.447Z,Resource Development
1:JN57hDCdQ4XZ/sjfLaoGm65Mhsk=,S0,,S,143.88.5.11,44183,143.88.5.12,11153,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788900673841E9,CjTteMYcHpDSnQxyi,2022-09-21T19:35:00.673Z,Resource Development
1:JW7X8cHs+Ap9bEk6eNRzGIDpx7g=,S0,,S,143.88.5.11,44183,143.88.5.12,2691,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788942808653E9,C2Wnn42fX6G0dRNvH9,2022-09-21T19:35:42.808Z,Resource Development
1:KIVDKcYMXIWLNMKBEUtEwUK6tVQ=,S0,,S,143.88.5.11,54412,143.88.5.12,32060,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787684518838E9,CEJUPNJ2C9EnqykCe,2022-09-21T19:14:44.518Z,Resource Development
1:KVCmfIrSENVMLFi1g1pBOFR/Nj0=,S0,,S,143.88.5.11,44183,143.88.5.12,5903,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788907528294E9,CI5JFg27wCtf2V9Sx3,2022-09-21T19:35:07.528Z,Resource Development
1:KeqyTRQWJ/65NO4udu1ADnOUCPQ=,S0,,S,143.88.5.11,54412,143.88.5.12,35720,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787680294318E9,CYiO9y3pw05zAJUn8k,2022-09-21T19:14:40.294Z,Resource Development
1:Kjc5xRc06LTbKQC6CxshCLvrlIw=,S0,,S,143.88.5.11,54413,143.88.5.12,2003,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787688833794E9,Cbpea83rUftVh1kl22,2022-09-21T19:14:48.833Z,Resource Development
1:LVrZV9MLyOh2grSeVZnaqhe4uLk=,S0,,S,143.88.5.11,44183,143.88.5.12,39604,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788897637832E9,CMmAAmYpgn0VsPBVe,2022-09-21T19:34:57.637Z,Resource Development
1:LrUd580AyrnzqkPf7kQ7etTU1rk=,S0,,S,143.88.5.11,44183,143.88.5.12,49056,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788947263312E9,CzkP8F1oPj3ck44FWj,2022-09-21T19:35:47.263Z,Resource Development
1:LyYyrIAQNsQ2IqP4e+8DOkoNF9U=,S0,,S,143.88.5.11,44184,143.88.5.12,55820,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788935444816E9,CpbL4o2mcp3YPXNVX9,2022-09-21T19:35:35.444Z,Resource Development
1:M3ahvYMsDs7zf2j0dpVry0z8UC0=,S0,,S,143.88.5.11,54413,143.88.5.12,25121,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787670528427E9,CSX05t1Y9JZkww6IM4,2022-09-21T19:14:30.528Z,Resource Development
1:MMFxIVxWF4lCYBYiK3Gy8ia+IB0=,S0,,S,143.88.5.11,54413,143.88.5.12,38354,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787657101089E9,CvKP631PFLzq9pgV3e,2022-09-21T19:14:17.101Z,Resource Development
1:NXrqZHOLJCaT7rAIRwG/LoK6Pc0=,S0,,S,143.88.5.11,44184,143.88.5.12,47303,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788914296576E9,CUGn6k4xG6pLZqx9Pl,2022-09-21T19:35:14.296Z,Resource Development
1:NxbCZFDTh8pmJAwY7sOzhprv2/Y=,S0,,S,143.88.5.11,54412,143.88.5.12,21301,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787634956284E9,CNQ1tQ3xS0PjTKGFU7,2022-09-21T19:13:54.956Z,Resource Development
1:PCGyMKW26g6QQOCfGzrXa/72+8k=,S0,,S,143.88.5.11,54412,143.88.5.12,59423,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787638734792E9,CH7ocs28CUNfeTCbQ6,2022-09-21T19:13:58.734Z,Resource Development
1:PccKPCuLPHU338/QDjZ8TeuY46s=,S0,,S,143.88.5.11,54412,143.88.5.12,9549,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787650364319E9,ClVrO33ty9mK7AlPd4,2022-09-21T19:14:10.364Z,Resource Development
1:QBENBC6DVwDW4H4Qrb9LBkHv8mk=,S0,,S,143.88.5.11,44184,143.88.5.12,29968,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378894388268E9,Csbx8d4VLpqODNFJH4,2022-09-21T19:35:43.882Z,Resource Development
1:QQAYqaDZxm6JaLozJIKGUTIIPk4=,S0,,S,143.88.5.11,44184,143.88.5.12,51827,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378891567683E9,Ca7Y5R3Sx0NGRDTT8d,2022-09-21T19:35:15.676Z,Resource Development
1:QQX0qQd/IqirZlzJu5j9zywsKb0=,S0,,S,143.88.5.11,44184,143.88.5.12,27278,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378893950518E9,CtjzAp2OgSEwXQjIY5,2022-09-21T19:35:39.505Z,Resource Development
1:QRPgD1EhZ+JEQmT+ZJIeJjE+QSc=,S0,,S,143.88.5.11,44184,143.88.5.12,1884,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788933676258E9,Cm35it3fwh56NkQRw2,2022-09-21T19:35:33.676Z,Resource Development
1:QswZVyDPD8aVoq+xW7f45ywk2xw=,S0,,S,143.88.5.11,44183,143.88.5.12,19970,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788937737761E9,CsQ0Sq4IMcUohWlUpg,2022-09-21T19:35:37.737Z,Resource Development
1:SBMRwedX5eyVMGRd1ayxtvdpDKM=,S0,,S,143.88.5.11,54413,143.88.5.12,63583,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787695098497E9,CjoWop42J8LahDshK4,2022-09-21T19:14:55.098Z,Resource Development
1:SJ9lDuwvEjos36scsUI2Cs+zWKE=,S0,,S,143.88.5.11,54413,143.88.5.12,45506,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787658367162E9,CNVDgG3EwRopCMkic6,2022-09-21T19:14:18.367Z,Resource Development
1:STqX/s2xiLKvly1jeF0uD3lCU9U=,S0,,S,143.88.5.11,44183,143.88.5.12,55259,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788933003413E9,CAmROm1ko9UEKw2SVe,2022-09-21T19:35:33.003Z,Resource Development
1:TY4Cz7ExgaZxvHYqfLg1pEYVh2A=,S0,,S,143.88.5.11,44183,143.88.5.12,58016,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788916433048E9,CxpPhw4Z7HLKuWoxs6,2022-09-21T19:35:16.433Z,Resource Development
1:TZO28fplmg4BMo6REEgZr4JzMA0=,S0,,S,143.88.5.11,54412,143.88.5.12,63371,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787696420356E9,CwfGkY3PBJJvy2qgJd,2022-09-21T19:14:56.420Z,Resource Development
1:TZdcV4O3juXFfKWpEClgZXrWuOc=,S0,,S,143.88.5.11,54413,143.88.5.12,3535,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787651858512E9,CvXXaf1psARfkaMHb2,2022-09-21T19:14:11.858Z,Resource Development
1:UpVZa5RltlV4BUcfbWbRGn19RPU=,S0,,S,143.88.5.11,54413,143.88.5.12,42151,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787648542681E9,C60S7R1KOIFmuqO004,2022-09-21T19:14:08.542Z,Resource Development
1:V3lNl/XtZbI00f+5ZlwBhe3irwc=,S0,,S,143.88.5.11,44183,143.88.5.12,26674,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788935721774E9,CgcMYp2NrCaZWwe4K3,2022-09-21T19:35:35.721Z,Resource Development
1:ViPrajlfW5TS2QE5EwOuYg/7vDc=,S0,,S,143.88.5.11,44183,143.88.5.12,19364,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788925616016E9,CBdfvfcq2HK81LPWj,2022-09-21T19:35:25.616Z,Resource Development
1:X7XMNUGY9MLpsmUU47JGPNHFrok=,S0,,S,143.88.5.11,54412,143.88.5.12,684,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787644216859E9,Ctr5bB3w7H3jBwgOfd,2022-09-21T19:14:04.216Z,Resource Development
1:X90I8xrWfKugOlUoaBYiPkmwb0A=,S0,,S,143.88.5.11,54413,143.88.5.12,13684,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787694121127E9,CVpAKs4LN7dbZ2EDb9,2022-09-21T19:14:54.121Z,Resource Development
1:XWrRhxkbqGLNQrpfmelqtDx8VcE=,S0,,S,143.88.5.11,44184,143.88.5.12,54790,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788904902022E9,Cb8Mas4SuBO3LXqj94,2022-09-21T19:35:04.902Z,Resource Development
1:XcYvIY+NO+vCm8a7flVMn6tMcso=,S0,,S,143.88.5.11,44184,143.88.5.12,38330,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788905311897E9,CZXeEFcdBvPDVMrEj,2022-09-21T19:35:05.311Z,Resource Development
1:Y/9XICP9gad0MT6YqhpVh7mYeuI=,S0,,S,143.88.5.11,54412,143.88.5.12,22415,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787633594227E9,Cjivlu1IPjpb6OQpfd,2022-09-21T19:13:53.594Z,Resource Development
1:Y0upfM6Ka8s8lgPQobcTA1ctMUA=,S0,,S,143.88.5.11,44183,143.88.5.12,6313,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788907863043E9,CNxP8x1UT8dfP4Xvyc,2022-09-21T19:35:07.863Z,Resource Development
1:ZeGjHwSMEBb2qJe7PHRAYFmwXKQ=,S0,,S,143.88.5.11,54413,143.88.5.12,60441,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787657486396E9,CsWmLO2HSbApIR07d3,2022-09-21T19:14:17.486Z,Resource Development
1:a8577tOZ+g2fdkyK99bV07AHLtU=,S0,,S,143.88.5.11,44184,143.88.5.12,44417,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788912857743E9,C0XCgZJPx3Cc5N4A8,2022-09-21T19:35:12.857Z,Resource Development
1:atoqQ8BYayXIR+4ZhBPPnPvBY6I=,S0,,S,143.88.5.11,44184,143.88.5.12,36059,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788913250799E9,C6vYiRP2sEROtjkTd,2022-09-21T19:35:13.250Z,Resource Development
1:b8SU/O+duEgK+5iSGaFWBmndyTw=,S0,,S,143.88.5.11,44183,143.88.5.12,44860,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788949035741E9,C3odF73bTsgW3cSjcf,2022-09-21T19:35:49.035Z,Resource Development
1:bFEXhBqskULL5BXYFx7Thnei/9U=,S0,,S,143.88.5.11,54412,143.88.5.12,17719,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787622124402E9,CaSQbr4JNWEcPY5g25,2022-09-21T19:13:42.124Z,Resource Development
1:bhsxA1bD2UGreJ1xyKFbq1qT/P4=,S0,,S,143.88.5.11,44183,143.88.5.12,55581,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788945467476E9,C46LFVED5HInB3d9d,2022-09-21T19:35:45.467Z,Resource Development
1:bkhYUdnpfgfLJWCKTZRM3BPHbmc=,S0,,S,143.88.5.11,54412,143.88.5.12,15379,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787694954966E9,CzMVJY2FRQ0CpVW2sb,2022-09-21T19:14:54.954Z,Resource Development
1:cVB6peNn2nZJPBhItlTdn4ZUQpg=,S0,,S,143.88.5.11,44183,143.88.5.12,22848,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788906712601E9,CPDKEK3z0NGVwtTLp1,2022-09-21T19:35:06.712Z,Resource Development
1:cnfjghG/mGpo1SIMwSOv99QnFS4=,S0,,S,143.88.5.11,44183,143.88.5.12,53168,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788887703998E9,Cg5TaC1YIlgOLOs42d,2022-09-21T19:34:47.703Z,Resource Development
1:cpa6nA/wMG7tPSNpMPWg4RBFIEI=,S0,,S,143.88.5.11,44183,143.88.5.12,58366,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378894534654E9,CjIb4v1uqe0NCPE5eh,2022-09-21T19:35:45.346Z,Resource Development
1:dGogzyxpCrNnXXpngkuk8GKju00=,S0,,S,143.88.5.11,44183,143.88.5.12,17951,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788916571324E9,CD4qdbptCTKEsk5Fb,2022-09-21T19:35:16.571Z,Resource Development
1:dlxkbXJMoQmfuMWigHj1a5gNAUA=,S0,,S,143.88.5.11,44184,143.88.5.12,60935,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788865787467E9,CJIrWu2Nac4aDEI6pi,2022-09-21T19:34:25.787Z,Resource Development
1:dukNpf5Z8zlr8jycSycaQllmSdQ=,S0,,S,143.88.5.11,44184,143.88.5.12,16462,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788922959871E9,C0MZTn1mWJ2LqHyDKb,2022-09-21T19:35:22.959Z,Resource Development
1:e/n+1622uKkxa8ucNRILSvFwxcE=,S0,,S,143.88.5.11,44183,143.88.5.12,49964,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788888022761E9,CDHNxj3rGWAMqvztq9,2022-09-21T19:34:48.022Z,Resource Development
1:eQm4lY3BWf7PKtytL5AGP6pj+Lo=,S0,,S,143.88.5.11,44183,143.88.5.12,41370,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788883011606E9,CyQE3A3R4PdI0Ouk81,2022-09-21T19:34:43.011Z,Resource Development
1:eZmo9LdNJyRfsa+DJGGB7phaQso=,S0,,S,143.88.5.11,44184,143.88.5.12,60654,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378892073078E9,C9S8Yo42yZBTR4cmB9,2022-09-21T19:35:20.730Z,Resource Development
1:eq/wsO8G3yts5rdfAx54AQEbMW0=,S0,,S,143.88.5.11,44184,143.88.5.12,43718,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788874092459E9,CVJRLo42k4IL6q6Izk,2022-09-21T19:34:34.092Z,Resource Development
1:fmSIZEwgw1tQ+SZTTCX23u4bdIY=,S0,,S,143.88.5.11,44183,143.88.5.12,52946,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788903037912E9,CXWDxq3i0LFi39oCdi,2022-09-21T19:35:03.037Z,Resource Development
1:gVwQaywbWRrqZKstvUSRSpbKNak=,S0,,S,143.88.5.11,44183,143.88.5.12,11660,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788879085155E9,C7j1YO2daUya81pzo6,2022-09-21T19:34:39.085Z,Resource Development
1:h3TDmQyNB13mRlshcqMDYv8YJ4g=,S0,,S,143.88.5.11,44183,143.88.5.12,44865,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788927241294E9,CWcHSq15tvZnYX6iO,2022-09-21T19:35:27.241Z,Resource Development
1:hdZydQm18sPNnYlElcOkZzlOmio=,S0,,S,143.88.5.11,54412,143.88.5.12,58754,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787671655595E9,CaGGQz16OE0nvsgjMf,2022-09-21T19:14:31.655Z,Resource Development
1:hrXu9lD8BhitavMQ1ZwN8iaWwcM=,S0,,S,143.88.5.11,44184,143.88.5.12,62839,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378894286406E9,CnbFq43FaPaPiNTCJ8,2022-09-21T19:35:42.864Z,Resource Development
1:i73AV1/T78UYlwcUji/dIjWzWzk=,S0,,S,143.88.5.11,44183,143.88.5.12,32221,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788890269774E9,CKTmQOpLL3TfSueX9,2022-09-21T19:34:50.269Z,Resource Development
1:iJ8WMjc7ZOY3F7U6KEwt1CVQAhM=,S0,,S,143.88.5.11,54413,143.88.5.12,63679,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787696315388E9,CUnpRr2Mul9dGNRYOi,2022-09-21T19:14:56.315Z,Resource Development
1:ibSGFdkZ1Z9/hRliwKkujMDLasY=,S0,,S,143.88.5.11,44184,143.88.5.12,15516,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788942495796E9,CF18Dk4A0QQt5iKHvh,2022-09-21T19:35:42.495Z,Resource Development
1:iiwmb7AhM1WOlWRrDviQ4MGF1MA=,S0,,S,143.88.5.11,54413,143.88.5.12,13618,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787650835368E9,CDvTV23EeIma3ofia2,2022-09-21T19:14:10.835Z,Resource Development
1:jGm6DsSNE22uhCyb35Vyg+PBf90=,S0,,S,143.88.5.11,54412,143.88.5.12,364,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787640270882E9,CsNtYz4NYitlM3pNWi,2022-09-21T19:14:00.270Z,Resource Development
1:jHzrdQf2cjptWYfSv7VQOZ7SZd4=,S0,,S,143.88.5.11,44183,143.88.5.12,21740,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788917085756E9,CNyrN934nFG1B6gECe,2022-09-21T19:35:17.085Z,Resource Development
1:kW8qHbo2qmLkNr5e0Oq86zBga7o=,S0,,S,143.88.5.11,54412,143.88.5.12,687,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787691853545E9,CjQhhd3JbDBFatMM65,2022-09-21T19:14:51.853Z,Resource Development
1:liLfK25Iz5Ui0OaJ6+FCd12e3XE=,S0,,S,143.88.5.11,54412,143.88.5.12,57781,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787634808305E9,CZN7I34BAo8xqA46sa,2022-09-21T19:13:54.808Z,Resource Development
1:mF7YWLvPVQs/Cx9W9oCWaeryrps=,S0,,S,143.88.5.11,44183,143.88.5.12,16799,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788922939925E9,CYN5dI1uCc4D08TKJe,2022-09-21T19:35:22.939Z,Resource Development
1:o0917gMFGaN10I6pjbWv4XKj9/g=,S0,,S,143.88.5.11,44183,143.88.5.12,8050,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788924913134E9,C6l0kk3IGmBPywVMqk,2022-09-21T19:35:24.913Z,Resource Development
1:o6xSNmIc9qbSSuIV+r0derjiexQ=,S0,,S,143.88.5.11,44184,143.88.5.12,59844,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788947935896E9,CL5ZN11EZX0dVqW05,2022-09-21T19:35:47.935Z,Resource Development
1:oJzlZx79KHPUDCxZjXRd2YUq4s0=,S0,,S,143.88.5.11,54413,143.88.5.12,60079,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787652652538E9,C0TN27D9ZN7Qm2zAl,2022-09-21T19:14:12.652Z,Resource Development
1:oUvqw9zzwPkW9EcPDEZvxi9Jar8=,S0,,S,143.88.5.11,54413,143.88.5.12,9450,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787682609137E9,CVwxEh1o5NuCOAvO8j,2022-09-21T19:14:42.609Z,Resource Development
1:olSrTVjL0DZn/Q19CFC6R6BBYaw=,SF,0.007688999,ShAdFf,143.88.5.11,42764,143.88.5.12,21,FALSE,FALSE,0,0,268,5,tcp,71,235,3,,1.663787696852735E9,CSAan640encDeJ0u5c,2022-09-21T19:14:56.852Z,Resource Development
1:p0Oug5g7+/JLPvpNYbLT1z4LBOc=,S0,,S,143.88.5.11,54413,143.88.5.12,762,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787687834216E9,CciSyJ3F9KuuQmw06,2022-09-21T19:14:47.834Z,Resource Development
1:piABKkkDq2fZX3WWIAix2ay++rM=,S0,,S,143.88.5.11,44184,143.88.5.12,64342,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788907344356E9,C2dJLiZ7vpfcPBv8l,2022-09-21T19:35:07.344Z,Resource Development
1:q4RnTDd2ZXAZLKmwEWLfMtitLSM=,S0,,S,143.88.5.11,54413,143.88.5.12,63869,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787618041631E9,CVNDtBzvZ9jkQ5bFf,2022-09-21T19:13:38.041Z,Resource Development
1:qQvErvl4S4ksL6MOG0qIF8qNces=,S0,,S,143.88.5.11,54413,143.88.5.12,5448,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787654647364E9,C6Vdwq1CubmdpDcqS,2022-09-21T19:14:14.647Z,Resource Development
1:qhI14pPFDZ4HPxzj9AhLN/W+bK4=,S0,,S,143.88.5.11,44184,143.88.5.12,38185,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788882066459E9,CPxRja4lzCyNmWpxAi,2022-09-21T19:34:42.066Z,Resource Development
1:r+XwHpue45NLAzS0/bVCUoiu4Tk=,S0,,S,143.88.5.11,44184,143.88.5.12,40260,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663788937996684E9,CBHuoJ2LNIMnq2j2xk,2022-09-21T19:35:37.996Z,Resource Development
1:rqcmAe4SQ1Z7pUftqLr29Pc385Q=,S0,,S,143.88.5.11,54413,143.88.5.12,23415,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.66378767442702E9,CM1tpKMgbhywn1NQ1,2022-09-21T19:14:34.427Z,Resource Development
1:rxxG4w1CCq8CmPJ5yHJKCHVFUus=,S0,,S,143.88.5.11,54412,143.88.5.12,50460,FALSE,FALSE,0,,44,1,tcp,,0,0,,1.663787696325325E9,CX2enhyCaXOqa94Gc,2022-09-21T19:14:56.325Z,Resource Development
